tile=	133,	1696,	32,	32,	32,	32,	32,
tile=	134,	1728,	32,	32,	32,	32,	32,
tile=	135,	1760,	32,	32,	32,	32,	32,
tile=	136,	1792,	32,	32,	32,	32,	32,
tile=	137,	1824,	32,	32,	32,	32,	32,
tile=	138,	1856,	32,	32,	32,	32,	32,
tile=	139,	1888,	32,	32,	32,	32,	32,
tile=	140,	1920,	32,	32,	32,	32,	32,
tile=	141,	1952,	32,	32,	32,	32,	32,
tile=	142,	1984,	32,	32,	32,	32,	32,
tile=	143,	2016,	32,	32,	32,	32,	32,
tile=	144,	0,	64,	32,	32,	32,	32,
tile=	145,	32,	64,	32,	32,	32,	32,
tile=	146,	64,	64,	32,	32,	32,	32,
tile=	147,	96,	64,	32,	32,	32,	32,
tile=	148,	128,	64,	32,	32,	32,	32,
tile=	149,	160,	64,	32,	32,	32,	32,
tile=	150,	192,	64,	32,	32,	32,	32,
tile=	151,	224,	64,	32,	32,	32,	32,
tile=	152,	256,	64,	32,	32,	32,	32,
tile=	153,	288,	64,	32,	32,	32,	32,
tile=	154,	320,	64,	32,	32,	32,	32,
tile=	155,	352,	64,	32,	32,	32,	32,
tile=	156,	384,	64,	32,	32,	32,	32,
tile=	157,	416,	64,	32,	32,	32,	32,
tile=	158,	448,	64,	32,	32,	32,	32,
tile=	159,	480,	64,	32,	32,	32,	32,
tile=	160,	512,	64,	32,	32,	32,	32,
tile=	161,	544,	64,	32,	32,	32,	32,
tile=	162,	576,	64,	32,	32,	32,	32,
animation=162;576,64,550;608,64,550;640,64,550;672,64,550;704,64,550
tile=	163,	608,	64,	32,	32,	32,	32,
tile=	164,	640,	64,	32,	32,	32,	32,
tile=	165,	672,	64,	32,	32,	32,	32,
tile=	166,	704,	64,	32,	32,	32,	32,
tile=	167,	736,	64,	32,	32,	32,	32,
tile=	168,	768,	64,	32,	32,	32,	32,
tile=	169,	800,	64,	32,	32,	32,	32,
tile=	170,	832,	64,	32,	32,	32,	32,
tile=	171,	864,	64,	32,	32,	32,	32,
animation=171;864,64,1000;1760,768,1000
tile=	172,	896,	64,	32,	32,	32,	32,
animation=172;896,64,1000;1792,768,1000
tile=	173,	928,	64,	32,	32,	32,	32,
animation=173;928,64,1000;1824,768,1000
tile=	174,	960,	64,	32,	32,	32,	32,
tile=	175,	992,	64,	32,	32,	32,	32,
tile=	176,	1024,	64,	32,	32,	32,	32,
tile=	177,	1056,	64,	32,	32,	32,	32,
tile=	178,	1088,	64,	32,	32,	32,	32,
tile=	179,	1120,	64,	32,	32,	32,	32,
tile=	180,	1152,	64,	32,	32,	32,	32,
tile=	181,	1184,	64,	32,	32,	32,	32,
tile=	182,	1216,	64,	32,	32,	32,	32,
tile=	183,	1248,	64,	32,	32,	32,	32,
tile=	184,	1280,	64,	32,	32,	32,	32,
tile=	185,	1312,	64,	32,	32,	32,	32,
tile=	186,	1344,	64,	32,	32,	32,	32,
tile=	187,	1376,	64,	32,	32,	32,	32,
tile=	188,	1408,	64,	32,	32,	32,	32,
tile=	189,	1440,	64,	32,	32,	32,	32,
tile=	190,	1472,	64,	32,	32,	32,	32,
tile=	191,	1504,	64,	32,	32,	32,	32,
tile=	192,	1536,	64,	32,	32,	32,	32,
tile=	193,	1568,	64,	32,	32,	32,	32,
tile=	194,	1600,	32,	64,	64,	32,	64,
tile=	195,	1632,	64,	32,	32,	32,	32,
tile=	196,	1664,	32,	64,	64,	32,	64,
tile=	197,	1696,	64,	32,	32,	32,	32,
tile=	198,	1728,	32,	64,	64,	32,	64,
tile=	199,	1760,	64,	32,	32,	32,	32,
tile=	200,	1792,	64,	32,	32,	32,	32,
tile=	201,	1824,	64,	32,	32,	32,	32,
tile=	202,	1856,	64,	32,	32,	32,	32,
tile=	203,	1888,	64,	32,	32,	32,	32,
tile=	204,	1920,	64,	32,	32,	32,	32,
tile=	205,	1952,	64,	32,	32,	32,	32,
tile=	206,	1984,	64,	32,	32,	32,	32,
tile=	207,	2016,	64,	32,	32,	32,	32,
tile=	208,	0,	96,	32,	32,	32,	32,
tile=	209,	32,	96,	32,	32,	32,	32,
tile=	210,	64,	96,	32,	32,	32,	32,
tile=	211,	96,	96,	32,	32,	32,	32,
tile=	212,	128,	96,	32,	32,	32,	32,
tile=	213,	160,	96,	32,	32,	32,	32,
tile=	214,	192,	96,	32,	32,	32,	32,
tile=	215,	224,	96,	32,	32,	32,	32,
tile=	216,	256,	96,	32,	32,	32,	32,
tile=	217,	288,	96,	32,	32,	32,	32,
tile=	218,	320,	96,	32,	32,	32,	32,
tile=	219,	352,	96,	32,	32,	32,	32,
tile=	220,	384,	96,	32,	32,	32,	32,
tile=	221,	416,	96,	32,	32,	32,	32,
tile=	222,	448,	96,	32,	32,	32,	32,
tile=	223,	480,	96,	32,	32,	32,	32,
tile=	224,	512,	96,	32,	32,	32,	32,
tile=	225,	544,	96,	32,	32,	32,	32,
tile=	226,	576,	96,	32,	32,	32,	32,
animation=226;576,96,550;608,96,550;640,96,550;672,96,550;704,96,550
tile=	227,	608,	96,	32,	32,	32,	32,
tile=	228,	640,	96,	32,	32,	32,	32,
tile=	229,	672,	96,	32,	32,	32,	32,
tile=	230,	704,	96,	32,	32,	32,	32,
tile=	231,	736,	96,	32,	32,	32,	32,
tile=	232,	768,	96,	32,	32,	32,	32,
tile=	233,	800,	96,	32,	32,	32,	32,
tile=	234,	832,	96,	32,	32,	32,	32,
tile=	235,	864,	96,	32,	32,	32,	32,
tile=	236,	896,	96,	32,	32,	32,	32,
tile=	237,	928,	96,	32,	32,	32,	32,
tile=	238,	960,	96,	32,	32,	32,	32,
tile=	239,	992,	96,	32,	32,	32,	32,
tile=	240,	1024,	96,	32,	32,	32,	32,
tile=	241,	1056,	96,	32,	32,	32,	32,
tile=	242,	1088,	96,	32,	32,	32,	32,
tile=	243,	1120,	96,	32,	32,	32,	32,
tile=	244,	1152,	96,	32,	32,	32,	32,
tile=	245,	1184,	96,	32,	32,	32,	32,
tile=	246,	1216,	96,	32,	32,	32,	32,
tile=	247,	1248,	96,	32,	32,	32,	32,
tile=	248,	1280,	96,	32,	32,	32,	32,
tile=	249,	1312,	96,	32,	32,	32,	32,
tile=	250,	1344,	96,	32,	32,	32,	32,
tile=	251,	1376,	96,	32,	32,	32,	32,
tile=	252,	1408,	96,	32,	32,	32,	32,
tile=	253,	1440,	96,	32,	32,	32,	32,
tile=	254,	1472,	96,	32,	32,	32,	32,
tile=	255,	1504,	96,	32,	32,	32,	32,
tile=	256,	1536,	96,	32,	32,	32,	32,
tile=	257,	1568,	96,	32,	32,	32,	32,
tile=	258,	1600,	96,	32,	32,	32,	32,
tile=	259,	1632,	96,	32,	32,	32,	32,
tile=	260,	1664,	96,	32,	32,	32,	32,
tile=	261,	1696,	96,	32,	32,	32,	32,
tile=	262,	1728,	96,	32,	32,	32,	32,
tile=	263,	1760,	96,	32,	32,	32,	32,
tile=	264,	1792,	96,	32,	32,	32,	32,
tile=	265,	1824,	96,	32,	32,	32,	32,
tile=	266,	1856,	96,	32,	32,	32,	32,
tile=	267,	1888,	96,	32,	32,	32,	32,
tile=	268,	1920,	96,	32,	32,	32,	32,
tile=	269,	1952,	96,	32,	32,	32,	32,
tile=	270,	1984,	96,	32,	32,	32,	32,
tile=	271,	2016,	96,	32,	32,	32,	32,
tile=	272,	0,	128,	32,	32,	32,	32,
tile=	273,	32,	128,	32,	32,	32,	32,
tile=	274,	64,	128,	32,	32,	32,	32,
tile=	275,	96,	128,	32,	32,	32,	32,
tile=	276,	128,	128,	32,	32,	32,	32,
tile=	277,	160,	128,	32,	32,	32,	32,
tile=	278,	192,	128,	32,	32,	32,	32,
tile=	279,	224,	128,	32,	32,	32,	32,
tile=	280,	256,	128,	32,	32,	32,	32,
tile=	281,	288,	128,	32,	32,	32,	32,
tile=	282,	320,	128,	32,	32,	32,	32,
tile=	283,	352,	128,	32,	32,	32,	32,
tile=	284,	384,	128,	32,	32,	32,	32,
tile=	285,	416,	128,	32,	32,	32,	32,
tile=	286,	448,	128,	32,	32,	32,	32,
tile=	287,	480,	128,	32,	32,	32,	32,
tile=	288,	512,	128,	32,	32,	32,	32,
tile=	289,	544,	128,	32,	32,	32,	32,
tile=	290,	576,	128,	32,	32,	32,	32,
animation=290;576,128,550;608,128,550;640,128,550;672,128,550;704,128,550
tile=	291,	608,	128,	32,	32,	32,	32,
tile=	292,	640,	128,	32,	32,	32,	32,
tile=	293,	672,	128,	32,	32,	32,	32,
tile=	294,	704,	128,	32,	32,	32,	32,
tile=	295,	736,	128,	32,	32,	32,	32,
tile=	296,	768,	128,	32,	32,	32,	32,
tile=	297,	800,	128,	32,	32,	32,	32,
tile=	298,	832,	128,	32,	32,	32,	32,
tile=	299,	864,	128,	32,	32,	32,	32,
tile=	300,	896,	128,	32,	32,	32,	32,
tile=	301,	928,	128,	32,	32,	32,	32,
tile=	302,	960,	128,	32,	32,	32,	32,
tile=	303,	992,	128,	32,	32,	32,	32,
tile=	304,	1024,	128,	32,	32,	32,	32,
tile=	305,	1056,	128,	32,	32,	32,	32,
tile=	306,	1088,	128,	32,	32,	32,	32,
tile=	307,	1120,	128,	32,	32,	32,	32,
tile=	308,	1152,	128,	32,	32,	32,	32,
tile=	309,	1184,	128,	32,	32,	32,	32,
tile=	310,	1216,	128,	32,	32,	32,	32,
tile=	311,	1248,	128,	32,	32,	32,	32,
tile=	312,	1280,	128,	32,	32,	32,	32,
tile=	313,	1312,	128,	32,	32,	32,	32,
tile=	314,	1344,	128,	32,	32,	32,	32,
tile=	315,	1376,	128,	32,	32,	32,	32,
tile=	316,	1408,	128,	32,	32,	32,	32,
tile=	317,	1440,	128,	32,	32,	32,	32,
tile=	318,	1472,	128,	32,	32,	32,	32,
tile=	319,	1504,	128,	32,	32,	32,	32,
tile=	320,	1536,	128,	32,	32,	32,	32,
tile=	321,	1568,	128,	32,	32,	32,	32,
tile=	322,	1600,	128,	32,	32,	32,	32,
tile=	323,	1632,	128,	32,	32,	32,	32,
tile=	324,	1664,	128,	32,	32,	32,	32,
tile=	325,	1696,	128,	32,	32,	32,	32,
tile=	326,	1728,	128,	32,	32,	32,	32,
tile=	327,	1760,	128,	32,	32,	32,	32,
tile=	328,	1792,	128,	32,	32,	32,	32,
tile=	329,	1824,	128,	32,	32,	32,	32,
tile=	330,	1856,	128,	32,	32,	32,	32,
tile=	331,	1888,	128,	32,	32,	32,	32,
tile=	332,	1920,	128,	32,	32,	32,	32,
tile=	333,	1952,	128,	32,	32,	32,	32,
tile=	334,	1984,	128,	32,	32,	32,	32,
tile=	335,	2016,	128,	32,	32,	32,	32,
tile=	336,	0,	160,	32,	32,	32,	32,
tile=	337,	32,	160,	32,	32,	32,	32,
tile=	338,	64,	160,	32,	32,	32,	32,
tile=	339,	96,	160,	32,	32,	32,	32,
tile=	340,	128,	160,	32,	32,	32,	32,
tile=	341,	160,	160,	32,	32,	32,	32,
tile=	342,	192,	160,	32,	32,	32,	32,
tile=	343,	224,	160,	32,	32,	32,	32,
tile=	344,	256,	160,	32,	32,	32,	32,
tile=	345,	288,	160,	32,	32,	32,	32,
tile=	346,	320,	160,	32,	32,	32,	32,
tile=	347,	352,	160,	32,	32,	32,	32,
tile=	348,	384,	160,	32,	32,	32,	32,
tile=	349,	416,	160,	32,	32,	32,	32,
tile=	350,	448,	160,	32,	32,	32,	32,
tile=	351,	480,	160,	32,	32,	32,	32,
tile=	352,	512,	160,	32,	32,	32,	32,
tile=	353,	544,	160,	32,	32,	32,	32,
tile=	354,	576,	160,	32,	32,	32,	32,
animation=354;576,160,550;608,160,550;640,160,550;672,160,550;704,160,550
tile=	355,	608,	160,	32,	32,	32,	32,
tile=	356,	640,	160,	32,	32,	32,	32,
tile=	357,	672,	160,	32,	32,	32,	32,
tile=	358,	704,	160,	32,	32,	32,	32,
tile=	359,	736,	160,	32,	32,	32,	32,
tile=	360,	768,	160,	32,	32,	32,	32,
tile=	361,	800,	160,	32,	32,	32,	32,
tile=	362,	832,	160,	32,	32,	32,	32,
tile=	363,	864,	160,	32,	32,	32,	32,
tile=	364,	896,	160,	32,	32,	32,	32,
tile=	365,	928,	160,	32,	32,	32,	32,
tile=	366,	960,	160,	32,	32,	32,	32,
tile=	367,	992,	160,	32,	32,	32,	32,
tile=	368,	1024,	160,	32,	32,	32,	32,
tile=	369,	1056,	160,	32,	32,	32,	32,
tile=	370,	1088,	160,	32,	32,	32,	32,
tile=	371,	1120,	160,	32,	32,	32,	32,
tile=	372,	1152,	160,	32,	32,	32,	32,
tile=	373,	1184,	160,	32,	32,	32,	32,
tile=	374,	1216,	160,	32,	32,	32,	32,
tile=	375,	1248,	160,	32,	32,	32,	32,
tile=	376,	1280,	160,	32,	32,	32,	32,
tile=	377,	1312,	160,	32,	32,	32,	32,
tile=	378,	1344,	160,	32,	32,	32,	32,
tile=	379,	1376,	160,	32,	32,	32,	32,
tile=	380,	1408,	160,	32,	32,	32,	32,
tile=	381,	1440,	160,	32,	32,	32,	32,
tile=	382,	1472,	160,	32,	32,	32,	32,
tile=	383,	1504,	160,	32,	32,	32,	32,
tile=	384,	1536,	160,	32,	32,	32,	32,
tile=	385,	1568,	160,	32,	32,	32,	32,
tile=	386,	1600,	160,	32,	32,	32,	32,
tile=	387,	1632,	160,	32,	32,	32,	32,
tile=	388,	1664,	160,	32,	32,	32,	32,
tile=	389,	1696,	160,	32,	32,	32,	32,
tile=	390,	1728,	160,	32,	32,	32,	32,
tile=	391,	1760,	160,	32,	32,	32,	32,
tile=	392,	1792,	160,	32,	32,	32,	32,
tile=	393,	1824,	160,	32,	32,	32,	32,
tile=	394,	1856,	160,	32,	32,	32,	32,
tile=	395,	1888,	160,	32,	32,	32,	32,
tile=	396,	1920,	160,	32,	32,	32,	32,
tile=	397,	1952,	160,	32,	32,	32,	32,
tile=	398,	1984,	160,	32,	32,	32,	32,
tile=	399,	2016,	160,	32,	32,	32,	32,
tile=	400,	0,	192,	32,	32,	32,	32,
tile=	401,	32,	192,	32,	32,	32,	32,
tile=	402,	64,	192,	32,	32,	32,	32,
tile=	403,	96,	192,	32,	32,	32,	32,
tile=	404,	128,	192,	32,	32,	32,	32,
tile=	405,	160,	192,	32,	32,	32,	32,
tile=	406,	192,	192,	32,	32,	32,	32,
tile=	407,	224,	192,	32,	32,	32,	32,
tile=	408,	256,	192,	32,	32,	32,	32,
tile=	409,	288,	192,	32,	32,	32,	32,
tile=	410,	320,	192,	32,	32,	32,	32,
tile=	411,	352,	192,	32,	32,	32,	32,
tile=	412,	384,	192,	32,	32,	32,	32,
tile=	413,	416,	192,	32,	32,	32,	32,
tile=	414,	448,	192,	32,	32,	32,	32,
tile=	415,	480,	192,	32,	32,	32,	32,
tile=	416,	512,	192,	32,	32,	32,	32,
tile=	417,	544,	192,	32,	32,	32,	32,
tile=	418,	576,	192,	32,	32,	32,	32,
animation=418;576,192,550;608,192,550;640,192,550;672,192,550;704,192,550
tile=	419,	608,	192,	32,	32,	32,	32,
tile=	420,	640,	192,	32,	32,	32,	32,
tile=	421,	672,	192,	32,	32,	32,	32,
tile=	422,	704,	192,	32,	32,	32,	32,
tile=	423,	736,	192,	32,	32,	32,	32,
tile=	424,	768,	192,	32,	32,	32,	32,
tile=	425,	800,	192,	32,	32,	32,	32,
tile=	426,	832,	192,	32,	32,	32,	32,
tile=	427,	864,	192,	32,	32,	32,	32,
tile=	428,	896,	192,	32,	32,	32,	32,
tile=	429,	928,	192,	32,	32,	32,	32,
tile=	430,	960,	192,	32,	32,	32,	32,
tile=	431,	992,	192,	32,	32,	32,	32,
tile=	432,	1024,	192,	32,	32,	32,	32,
tile=	433,	1056,	192,	32,	32,	32,	32,
tile=	434,	1088,	192,	32,	32,	32,	32,
tile=	435,	1120,	192,	32,	32,	32,	32,
tile=	436,	1152,	192,	32,	32,	32,	32,
tile=	437,	1184,	192,	32,	32,	32,	32,
tile=	438,	1216,	192,	32,	32,	32,	32,
tile=	439,	1248,	192,	32,	32,	32,	32,
tile=	440,	1280,	192,	32,	32,	32,	32,
tile=	441,	1312,	192,	32,	32,	32,	32,
tile=	442,	1344,	192,	32,	32,	32,	32,
tile=	443,	1376,	192,	32,	32,	32,	32,
tile=	444,	1408,	192,	32,	32,	32,	32,
tile=	445,	1440,	192,	32,	32,	32,	32,
tile=	446,	1472,	192,	32,	32,	32,	32,
tile=	447,	1504,	192,	32,	32,	32,	32,
tile=	448,	1536,	192,	32,	32,	32,	32,
tile=	449,	1568,	192,	32,	32,	32,	32,
tile=	450,	1600,	192,	32,	32,	32,	32,
tile=	451,	1632,	192,	32,	32,	32,	32,
tile=	452,	1664,	192,	32,	32,	32,	32,
tile=	453,	1696,	192,	32,	32,	32,	32,
tile=	454,	1728,	192,	32,	32,	32,	32,
tile=	455,	1760,	192,	32,	32,	32,	32,
tile=	456,	1792,	192,	32,	32,	32,	32,
tile=	457,	1824,	192,	32,	32,	32,	32,
tile=	458,	1856,	192,	32,	32,	32,	32,
tile=	459,	1888,	192,	32,	32,	32,	32,
tile=	460,	1920,	192,	32,	32,	32,	32,
tile=	461,	1952,	192,	32,	32,	32,	32,
tile=	462,	1984,	192,	32,	32,	32,	32,
tile=	463,	2016,	192,	32,	32,	32,	32,
tile=	464,	0,	224,	32,	32,	32,	32,
tile=	465,	32,	224,	32,	32,	32,	32,
tile=	466,	64,	224,	32,	32,	32,	32,
tile=	467,	96,	224,	32,	32,	32,	32,
tile=	468,	128,	224,	32,	32,	32,	32,
tile=	469,	160,	224,	32,	32,	32,	32,
tile=	470,	192,	224,	32,	32,	32,	32,
tile=	471,	224,	224,	32,	32,	32,	32,
tile=	472,	256,	224,	32,	32,	32,	32,
tile=	473,	288,	224,	32,	32,	32,	32,
tile=	474,	320,	224,	32,	32,	32,	32,
tile=	475,	352,	224,	32,	32,	32,	32,
tile=	476,	384,	224,	32,	32,	32,	32,
tile=	477,	416,	224,	32,	32,	32,	32,
tile=	478,	448,	224,	32,	32,	32,	32,
tile=	479,	480,	224,	32,	32,	32,	32,
tile=	480,	512,	224,	32,	32,	32,	32,
tile=	481,	544,	224,	32,	32,	32,	32,
tile=	482,	576,	224,	32,	32,	32,	32,
animation=482;576,224,550;608,224,550;640,224,550;672,224,550;704,224,550
tile=	483,	608,	224,	32,	32,	32,	32,
tile=	484,	640,	224,	32,	32,	32,	32,
tile=	485,	672,	224,	32,	32,	32,	32,
tile=	486,	704,	224,	32,	32,	32,	32,
tile=	487,	736,	224,	32,	32,	32,	32,
tile=	488,	768,	224,	32,	32,	32,	32,
tile=	489,	800,	224,	32,	32,	32,	32,
tile=	490,	832,	224,	32,	32,	32,	32,
tile=	491,	864,	224,	32,	32,	32,	32,
tile=	492,	896,	224,	32,	32,	32,	32,
tile=	493,	928,	224,	32,	32,	32,	32,
tile=	494,	960,	224,	32,	32,	32,	32,
tile=	495,	992,	224,	32,	32,	32,	32,
tile=	496,	1024,	224,	32,	32,	32,	32,
tile=	497,	1056,	224,	32,	32,	32,	32,
tile=	498,	1088,	224,	32,	32,	32,	32,
tile=	499,	1120,	224,	32,	32,	32,	32,
tile=	500,	1152,	224,	32,	32,	32,	32,
tile=	501,	1184,	224,	32,	32,	32,	32,
tile=	502,	1216,	224,	32,	32,	32,	32,
tile=	503,	1248,	224,	32,	32,	32,	32,
tile=	504,	1280,	224,	32,	32,	32,	32,
tile=	505,	1312,	224,	32,	32,	32,	32,
tile=	506,	1344,	224,	32,	32,	32,	32,
tile=	507,	1376,	224,	32,	32,	32,	32,
tile=	508,	1408,	224,	32,	32,	32,	32,
tile=	509,	1440,	224,	32,	32,	32,	32,
tile=	510,	1472,	224,	32,	32,	32,	32,
tile=	511,	1504,	224,	32,	32,	32,	32,
tile=	512,	1536,	224,	32,	32,	32,	32,
tile=	513,	1568,	224,	32,	32,	32,	32,
tile=	514,	1600,	224,	32,	32,	32,	32,
tile=	515,	1632,	224,	32,	32,	32,	32,
tile=	516,	1664,	224,	32,	32,	32,	32,
tile=	517,	1696,	224,	32,	32,	32,	32,
tile=	518,	1728,	224,	32,	32,	32,	32,
tile=	519,	1760,	224,	32,	32,	32,	32,
tile=	520,	1792,	224,	32,	32,	32,	32,
tile=	521,	1824,	224,	32,	32,	32,	32,
tile=	522,	1856,	224,	32,	32,	32,	32,
tile=	523,	1888,	224,	32,	32,	32,	32,
tile=	524,	1920,	224,	32,	32,	32,	32,
tile=	525,	1952,	224,	32,	32,	32,	32,
tile=	526,	1984,	224,	32,	32,	32,	32,
tile=	527,	2016,	224,	32,	32,	32,	32,
tile=	528,	0,	256,	32,	32,	32,	32,
tile=	529,	32,	256,	32,	32,	32,	32,
tile=	530,	64,	256,	32,	32,	32,	32,
tile=	531,	96,	256,	32,	32,	32,	32,
tile=	532,	128,	256,	32,	32,	32,	32,
tile=	533,	160,	256,	32,	32,	32,	32,
tile=	534,	192,	256,	32,	32,	32,	32,
tile=	535,	224,	256,	32,	32,	32,	32,
tile=	536,	256,	256,	32,	32,	32,	32,
tile=	537,	288,	256,	32,	32,	32,	32,
tile=	538,	320,	256,	32,	32,	32,	32,
tile=	539,	352,	256,	32,	32,	32,	32,
tile=	540,	384,	256,	32,	32,	32,	32,
tile=	541,	416,	256,	32,	32,	32,	32,
